10	0.018
11	0.018
12	0.019
13	0.019
14	0.02
15	0.02
16	0.02
17	0.02
18	0.021
19	0.021
20	0.022
21	0.022
22	0.022
23	0.022
24	0.023
25	0.023
26	0.024
27	0.024
28	0.024
29	0.025
30	0.026
31	0.026
32	0.026
33	0.027
34	0.027
35	0.027
36	0.028
37	0.028
38	0.028
39	0.028
40	0.029
41	0.029
42	0.03
43	0.03
44	0.03
45	0.03
46	0.03
47	0.03
48	0.031
49	0.031
50	0.031
51	0.032
52	0.032
53	0.032
54	0.032
55	0.032
56	0.032
57	0.032
58	0.033
59	0.034
60	0.034
61	0.035
62	0.036
63	0.036
64	0.036
65	0.037
66	0.037
67	0.037
68	0.038
69	0.038
70	0.039
71	0.039
72	0.039
73	0.039
74	0.039
75	0.039
76	0.04
77	0.041
78	0.041
79	0.041
80	0.041
81	0.042
82	0.042
83	0.042
84	0.042
85	0.043
86	0.043
87	0.043
88	0.044
89	0.044
90	0.044
91	0.044
92	0.044
93	0.045
94	0.045
95	0.045
96	0.045
97	0.046
98	0.046
99	0.046
100	0.047
101	0.047
102	0.047
103	0.047
104	0.047
105	0.048
106	0.05
107	0.05
108	0.051
109	0.051
110	0.051
111	0.051
112	0.051
113	0.052
114	0.052
115	0.052
116	0.052
117	0.054
118	0.054
119	0.054
120	0.054
121	0.055
122	0.056
123	0.056
124	0.056
125	0.056
126	0.056
127	0.056
128	0.057
129	0.057
130	0.057
131	0.057
132	0.057
133	0.057
134	0.057
135	0.058
136	0.058
137	0.058
138	0.058
139	0.058
140	0.058
141	0.059
142	0.059
143	0.059
144	0.059
145	0.06
146	0.06
147	0.06
148	0.061
149	0.061
150	0.061
151	0.062
152	0.062
153	0.062
154	0.062
155	0.062
156	0.062
157	0.062
158	0.063
159	0.063
160	0.063
161	0.063
162	0.064
163	0.064
164	0.064
165	0.064
166	0.064
167	0.065
168	0.065
169	0.066
170	0.066
171	0.066
172	0.066
173	0.067
174	0.067
175	0.067
176	0.067
177	0.067
178	0.068
179	0.068
180	0.068
181	0.068
182	0.068
183	0.069
184	0.069
185	0.069
186	0.069
187	0.069
188	0.069
189	0.07
190	0.07
191	0.071
192	0.071
193	0.071
194	0.071
195	0.071
196	0.072
197	0.072
198	0.072
199	0.072
200	0.072
201	0.073
202	0.073
203	0.073
204	0.073
205	0.074
206	0.074
207	0.075
208	0.075
209	0.075
210	0.076
211	0.076
212	0.076
213	0.077
214	0.077
215	0.077
216	0.077
217	0.077
218	0.077
219	0.078
220	0.078
221	0.078
222	0.078
223	0.078
224	0.078
225	0.079
226	0.079
227	0.079
228	0.079
229	0.079
230	0.08
231	0.08
232	0.08
233	0.08
234	0.08
235	0.081
236	0.081
237	0.081
238	0.081
239	0.081
240	0.081
241	0.081
242	0.081
243	0.082
244	0.082
245	0.082
246	0.082
247	0.082
248	0.082
249	0.082
250	0.083
251	0.083
252	0.083
253	0.083
254	0.084
255	0.084
256	0.084
257	0.084
258	0.084
259	0.084
260	0.085
261	0.085
262	0.085
263	0.085
264	0.085
265	0.085
266	0.086
267	0.086
268	0.086
269	0.086
270	0.086
271	0.086
272	0.087
273	0.087
274	0.088
275	0.088
276	0.088
277	0.088
278	0.088
279	0.088
280	0.089
281	0.089
282	0.089
283	0.089
284	0.09
285	0.09
286	0.09
287	0.09
288	0.09
289	0.091
290	0.091
291	0.091
292	0.091
293	0.091
294	0.092
295	0.092
296	0.092
297	0.092
298	0.092
299	0.092
300	0.092
301	0.093
302	0.093
303	0.093
304	0.093
305	0.093
306	0.094
307	0.094
308	0.094
309	0.094
310	0.094
311	0.094
312	0.095
313	0.095
314	0.095
315	0.095
316	0.096
317	0.096
318	0.096
319	0.096
320	0.096
321	0.097
322	0.097
323	0.097
324	0.097
325	0.097
326	0.098
327	0.098
328	0.098
329	0.098
330	0.099
331	0.099
332	0.099
333	0.099
334	0.1
335	0.1
336	0.1
337	0.1
338	0.101
339	0.101
340	0.101
341	0.102
342	0.103
343	0.103
344	0.103
345	0.103
346	0.103
347	0.104
348	0.104
349	0.104
350	0.104
351	0.104
352	0.105
353	0.105
354	0.105
355	0.105
356	0.105
357	0.106
358	0.106
359	0.106
360	0.106
361	0.106
362	0.106
363	0.107
364	0.107
365	0.107
366	0.107
367	0.107
368	0.107
369	0.108
370	0.108
371	0.108
372	0.109
373	0.109
374	0.111
375	0.112
376	0.112
377	0.112
378	0.112
379	0.113
380	0.113
381	0.113
382	0.114
383	0.115
384	0.115
385	0.116
386	0.116
387	0.116
388	0.117
389	0.117
390	0.118
391	0.118
392	0.118
393	0.118
394	0.118
395	0.118
396	0.119
397	0.119
398	0.119
399	0.119
400	0.121
401	0.121
402	0.122
403	0.122
404	0.123
405	0.123
406	0.123
407	0.124
408	0.124
409	0.124
410	0.124
411	0.124
412	0.124
413	0.125
414	0.125
415	0.125
416	0.125
417	0.125
418	0.125
419	0.126
420	0.126
421	0.126
422	0.126
423	0.127
424	0.127
425	0.127
426	0.127
427	0.128
428	0.129
429	0.129
430	0.129
431	0.13
432	0.13
433	0.131
434	0.131
435	0.132
436	0.132
437	0.133
438	0.134
439	0.134
440	0.135
441	0.135
442	0.135
443	0.135
444	0.136
445	0.136
446	0.137
447	0.137
448	0.137
449	0.137
450	0.137
451	0.138
452	0.138
453	0.138
454	0.138
455	0.139
456	0.14
457	0.142
458	0.142
459	0.142
460	0.142
461	0.143
462	0.144
463	0.144
464	0.144
465	0.144
466	0.144
